"","ID","age_class","Education","Marital_Status","income_class","Country","LightFoodProds","MeatWinePur","WinePur","PurWithChild","GoldProds","Complain","Recency","Dt_Customer","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Response"
"1280",3428,"Millennials","PhD","Together","Middle","SP",-1.03360912358402,2.48527283564355,0.919603865138602,-0.798435244352579,-0.275495801244251,0,56,"10/6/13",0,0,0,0,0,0
"1281",4500,"Millennials","PhD","Together","Middle","SP",-1.03360912358402,2.48527283564355,0.919603865138602,-0.798435244352579,-0.275495801244251,0,56,"10/6/13",0,0,0,0,0,0
"1282",7369,"Millennials","Master","Married","Lower-Middle","SP",-0.346988367821679,-0.845947842722801,-0.519430832910066,-0.26232580100323,-0.43448917736149,0,56,"10/2/13",0,0,0,0,0,0
"1283",4381,"Gen-X","PhD","Married","Lower-Middle","SP",-0.163745513907132,0.221582509003651,-0.277668981883822,2.33504404703563,-0.670954299644981,0,56,"8/18/13",0,0,0,0,0,0
"1284",9964,"Millennials","Bachelor","Single","Middle","SP",0.685126520287519,-0.222883974666237,-0.0844046874385133,-0.385529619978628,-0.659020257823879,0,56,"8/7/13",0,0,0,0,0,0
"1285",1630,"Millennials","Bachelor","Single","Middle","SP",0.685126520287519,-0.222883974666237,-0.0844046874385133,-0.385529619978628,-0.659020257823879,0,56,"8/7/13",0,0,0,0,0,0
"1286",5012,"Millennials","Bachelor","Married","Poor","SP",-0.378088827354779,-0.830094100978287,-0.747211382393298,-0.604602312723468,-0.378258315481622,0,56,"7/4/13",0,0,0,0,0,0
"1287",6918,"Millennials","Bachelor","Married","Poor","SP",-0.378088827354779,-0.830094100978287,-0.747211382393298,-0.604602312723468,-0.378258315481622,0,56,"7/4/13",0,0,0,0,0,0
"1288",7822,"Gen-X","Bachelor","Together","Middle","SP",0.766276416020741,0.748325779074321,-0.208460766311301,0.233466135469351,-0.319899757367714,0,56,"6/4/13",0,0,0,0,0,0
"1289",10156,"Gen-X","Bachelor","Single","Middle","SP",1.58120813432059,0.19053193934854,-0.667978234536373,-0.0529548923163383,2.96982288603634,0,56,"6/3/13",0,0,0,0,0,0
"1290",3033,"Gen-X","Master","Together","Lower-Middle","AUS",-0.588903154599529,0.627777580539733,-1.13621575402959,-1.06716241996679,1.41447437019298,0,56,"5/11/13",0,0,0,0,0,0
"1291",4119,"Gen-X","Master","Together","Lower-Middle","GER",-0.588903154599529,0.627777580539733,-1.13621575402959,-1.06716241996679,1.41447437019298,0,56,"5/11/13",0,0,0,0,0,0
"1292",11110,"Gen-X","Bachelor","Single","Poor","IND",-0.425339052186946,-2.0373332614746,-0.693692886051528,-1.0015788495003,0.0580788697236532,0,56,"4/13/13",0,0,0,0,0,0
"1293",332,"Boomers","Bachelor","Married","Lower-Middle","SP",-0.498822674193048,-0.38585025170348,0.217026645761223,0.0901531389518424,-0.415460078755371,0,56,"3/22/13",0,1,0,0,0,0
"1294",737,"Boomers","PhD","Married","Middle","SP",0.227061577652994,1.42649382467641,0.959014645684867,-0.754759916773861,-0.449198360123735,0,56,"3/3/13",0,1,1,1,0,0
"1295",10319,"Gen-X","Bachelor","Married","Middle","SP",-1.17058654729688,0.361303285045197,1.75320836748934,0.482873878824146,-0.187082543256642,0,56,"2/26/13",0,1,0,0,0,0
"1296",2683,"Gen-X","Bachelor","Married","Middle","CA",2.47644669288763,-0.408213968333424,0.516037784694118,1.72517766344088,-0.647189842435066,0,56,"2/2/13",0,0,0,0,0,0
"1297",3445,"Boomers","Bachelor","Single","Middle","SA",2.75998393898959,-1.16518902844792,0.194919741188297,-0.443294435242177,1.78163232599508,0,56,"1/17/13",0,0,0,0,0,1
"1298",10913,"Millennials","Master","Single","Lower-Middle","SP",-0.473576611276864,-0.836401890644748,-0.858048227017463,-0.625957198117724,-0.190749838482266,0,56,"12/5/12",1,0,0,0,0,1
"1299",4427,"Gen-Z","Master","Single","Middle","SP",0.192096224129145,1.23210620003963,1.19241994250889,-0.59658394457682,-0.155834893400214,1,56,"9/18/12",1,0,1,0,0,1
"1300",8717,"Gen-X","PhD","Married","Middle","IND",0.451431723037343,0.357860386329043,2.49535154632987,-0.28085610183482,-0.880044838410854,0,56,"9/12/12",0,0,0,0,0,0
"1301",2066,"Boomers","Bachelor","Together","Lower-Middle","SP",-0.556003367125637,-0.409172396153558,-0.69572128050826,-0.601762505129636,-0.0731282386489143,0,56,"8/30/12",0,0,0,0,0,0
"1302",3340,"Gen-X","Bachelor","Married","Lower-Middle","CA",-0.253835786515371,-0.881948823698477,0.870747768747437,1.14045653696022,0.3392221999473,0,56,"8/17/12",0,0,0,0,0,1
"1303",8685,"Gen-X","Bachelor","Married","Lower-Middle","SA",-0.253835786515371,-0.881948823698477,0.870747768747437,1.14045653696022,0.3392221999473,0,56,"8/17/12",0,0,0,0,0,1
"1304",4149,"Boomers","PhD","Together","Middle","SP",-0.95589928951122,2.44970518028979,0.300398729623189,-0.734692590804946,-0.268357546298106,0,57,"5/13/14",0,0,0,0,0,0
"1305",8726,"Gen-X","Master","Divorced","Lower-Middle","CA",-0.108509069655729,-0.0434728398218858,-0.678193014978013,1.61706241873648,-0.215907047098103,0,57,"4/29/14",0,0,0,0,0,0
"1306",2295,"Boomers","PhD","Married","Middle","SA",0.488107660975387,0.149836867862767,1.05920866197089,-0.403126763115915,-1.028545249368,0,57,"2/2/14",0,0,0,0,0,0
"1307",3283,"Gen-X","Master","Married","Middle","SP",4.29768791814701,-1.66897099213437,-0.121801546489084,0.250057959841158,1.15924029570862,0,57,"1/19/14",0,0,0,0,0,0
"1308",1915,"Boomers","PhD","Married","Middle","GER",0.519925930306818,0.0116184666066969,0.35704311809406,-1.06278249991768,3.36713514893256,0,57,"12/12/13",0,0,0,0,0,0
"1309",800,"Boomers","Bachelor","Together","Lower-Middle","SA",-0.36558997248669,0.197653171954158,-1.27394789199243,0.487667111075763,-0.747896886781808,0,57,"8/30/13",0,0,0,0,0,0
"1310",9166,"Gen-X","Bachelor","Married","Middle","SP",0.745238752556217,0.619389063743922,-0.137180316180422,0.480959943624742,1.59943072656953,0,57,"8/9/13",0,0,0,0,0,0
"1311",5147,"Boomers","Bachelor","Single","Middle","SP",2.78136557060968,0.705663102948312,0.508196153995744,-0.557677678028547,-0.267557291238729,0,57,"7/29/13",0,0,0,0,0,0
"1312",13,"Boomers","PhD","Widow","Poor","SA",-0.527691346474095,-0.318146809357508,-0.905404460052456,-0.25795164978691,-0.363554010779991,0,57,"7/22/13",0,0,0,0,0,0
"1313",8557,"Millennials","Bachelor","Single","Middle","AUS",-0.427164453681916,-0.450510969041082,-0.726750643585631,-0.264393369024056,-0.399281881980506,0,57,"6/17/13",0,0,0,0,0,0
"1314",8724,"Millennials","Bachelor","Single","Poor","SP",-0.427164453681916,-0.450510969041082,-0.726750643585631,-0.264393369024056,-0.399281881980506,0,57,"6/17/13",0,0,0,0,0,0
"1315",9381,"Gen-X","Bachelor","Married","Middle","AUS",-0.306298125943372,0.932218698573321,-0.0545487356271185,2.39195716208911,0.733338326489634,0,57,"6/12/13",0,0,0,0,0,0
"1316",9384,"Gen-X","Bachelor","Married","Middle","AUS",-0.306298125943372,0.932218698573321,-0.0545487356271185,2.39195716208911,0.733338326489634,0,57,"6/12/13",0,0,0,0,0,0
"1317",3560,"Boomers","Bachelor","Together","Middle","GER",-0.758355985358911,1.31133382826404,0.542441483674454,-1.13365801432624,2.27736443024437,0,57,"5/12/13",0,0,1,0,0,0
"1318",241,"Boomers","Bachelor","Together","Middle","SP",-0.758355985358911,1.31133382826404,0.542441483674454,-1.13365801432624,2.27736443024437,0,57,"5/12/13",0,0,1,0,0,0
"1319",7521,"Boomers","Bachelor","Together","Middle","CA",-0.758355985358911,1.31133382826404,0.542441483674454,-1.13365801432624,2.27736443024437,0,57,"5/12/13",0,0,1,0,0,0
"1320",9799,"Gen-X","PhD","Divorced","Middle","SP",-0.489689315568538,0.686308724291122,0.754695366032577,0.901056872186512,-0.158046675623223,0,57,"5/8/13",0,0,0,0,0,0
"1321",5123,"Boomers","Master","Married","Poor","SP",-0.51086851669005,-0.799971082026262,-0.590017658729472,-1.31032260066985,0.712660807665287,0,57,"4/15/13",0,0,0,0,0,0
"1322",448,"Gen-X","PhD","Single","Middle","SP",1.46457307538285,-0.792515251028077,0.418198751673007,0.0245289992420642,0.868100687884498,0,57,"3/1/13",0,0,0,0,0,0
"1323",4837,"Gen-X","PhD","Married","Middle","SP",-0.577831488652412,0.303050011059559,1.41667345054762,-0.0882520941230644,2.58317839120273,0,57,"2/16/13",0,0,0,0,0,0
"1324",9365,"Gen-X","PhD","Single","Middle","SP",-1.42933065370998,-0.0872836048594457,2.60641521042772,0.57986981588135,-0.499133364524697,0,57,"12/22/12",0,0,0,0,0,0
"1325",8932,"Gen-X","Master","Together","Middle","SA",1.29171436392023,-0.208483854523516,1.26712594367707,0.788477790194617,0.593905698192455,0,57,"10/29/12",0,0,0,0,0,0
"1326",7055,"Boomers","PhD","Together","Middle","CA",-1.58767937949856,0.212377622981957,2.2445546313664,-0.32766445601101,0.239949243125647,0,57,"10/9/12",0,0,0,0,0,0
"1327",3537,"Millennials","Bachelor","Together","Lower-Middle","SP",-0.281535053334722,-0.900070460877907,-0.201508059036958,0.0852079910947535,-0.446823902542193,0,57,"8/17/12",0,0,0,0,0,0
"1328",9081,"Millennials","Bachelor","Single","Poor","SP",-0.576590700482495,-0.0658741754152439,-1.15799392484514,-0.566668532757584,-0.265217581801314,0,58,"5/18/14",0,0,0,0,0,0
"1329",4988,"Boomers","PhD","Married","Lower-Middle","SA",-0.291379132224621,0.438778464668979,-1.2366523534925,0.929371877485766,-0.607273390552397,0,58,"5/4/14",0,0,0,0,0,0
"1330",1050,"Boomers","Bachelor","Married","Poor","GER",-0.467554847915,0.228432054569597,-0.804867514431455,-1.27997733264457,-0.478229594449203,0,58,"4/30/14",0,0,0,0,0,0
"1331",5610,"Gen-X","Bachelor","Together","Lower-Middle","IND",-0.211002007393797,-0.437713544621354,-1.06227116174872,0.498702446594744,-0.513346688150112,0,58,"4/21/14",0,0,0,0,0,0
"1332",3526,"Gen-X","PhD","Married","Lower-Middle","SP",-0.330387638560237,-0.407968900682977,-0.975574711148947,0.477049721306878,-0.642932120945404,0,58,"1/27/14",0,0,0,0,0,0
"1333",5136,"Gen-X","Bachelor","Single","Middle","CA",-0.845540993783253,0.0545611238083979,1.93892113626886,1.50939511491648,-0.284660728744043,0,58,"1/17/14",0,1,1,0,0,0
"1334",1411,"Boomers","Bachelor","Divorced","Middle","SP",1.88992280683085,1.09636556757348,-1.9323675938628,-0.519016007404425,2.59059036615872,0,58,"11/10/13",0,0,0,0,0,0
"1335",701,"Gen-X","Bachelor","Married","Middle","SP",0.136022710597933,0.48003157337637,0.643871046051277,-0.154443622005069,0.0654559323553408,0,58,"11/6/13",1,0,0,0,0,0
"1336",6203,"Boomers","Bachelor","Together","Middle","SP",2.21986141531024,1.35408273762622,0.436705198206564,-0.381050028054482,-0.597891656042929,0,58,"8/24/13",0,0,0,0,0,0
"1337",7192,"Boomers","Bachelor","Together","Middle","SP",1.76288013741346,0.72065864491161,-0.753824499668086,0.274933189335906,-0.979806102965264,1,58,"4/15/13",0,0,0,0,0,0
"1338",5181,"Millennials","HighSchool","Single","Poor","SP",-0.279817383508095,-1.1173774788026,-0.755901495324613,-0.618624881103099,-0.278261420524638,0,58,"3/20/13",0,0,0,0,0,0
"1339",9220,"Gen-X","Bachelor","Single","Middle","SP",3.04796356226825,0.780351537242046,0.257683780342872,-0.456702685025982,-1.01577035114052,0,58,"1/17/13",0,0,0,0,0,1
"1340",7734,"Millennials","Bachelor","Other","Middle","AUS",1.44685354246102,1.10842703633806,-1.29182392533148,-0.554182309009527,4.10886905676432,0,58,"12/19/12",0,0,1,1,0,1
"1341",10446,"Boomers","PhD","Married","Middle","CA",-0.382636079119138,1.0954888073551,0.0623461551770401,-0.988282688405857,-0.46575585169662,0,58,"11/7/12",0,1,1,1,0,1
"1342",5524,"Boomers","Bachelor","Single","Middle","US",1.62922010707266,0.432551180310373,0.464607994424593,0.170758698416384,1.285889390385,0,58,"9/4/12",0,0,0,0,0,1
"1343",3830,"Boomers","Master","Married","Middle","CA",-0.11404767037442,0.654432054761138,-0.176333347418128,0.334208846309032,-0.903197741315102,0,59,"4/24/14",0,0,0,0,0,0
"1344",5186,"Boomers","PhD","Married","Middle","CA",-0.800534753284339,-0.0743044103947836,1.62593651427635,-0.20906668744788,-0.915150734899365,0,59,"3/12/14",0,1,0,0,0,0
"1345",8514,"Gen-X","Bachelor","Together","Poor","SP",-0.484743279490595,-0.415212279489983,-0.894268313511207,-0.613282048341013,-0.526390864241102,0,59,"1/17/14",0,0,0,0,0,0
"1346",7165,"Gen-X","Bachelor","Together","Middle","SP",1.02009101057112,-0.951117208306355,1.11573158737668,-0.119605956511543,0.31089017634858,0,59,"10/22/13",0,0,0,0,0,0
"1347",10236,"Gen-X","Master","Single","Lower-Middle","SA",-0.396110736034872,-0.855210959314573,-0.569350154260846,-0.26716284311308,-0.165213680556265,0,59,"9/16/13",0,0,0,0,0,0
"1348",2392,"Gen-X","Bachelor","Married","Lower-Middle","SP",-0.284943822831387,-0.694523359075037,-0.676522850146957,0.4364728022076,-0.0852489087786505,0,59,"7/29/13",0,0,0,0,0,0
"1349",1920,"Gen-X","Bachelor","Married","Lower-Middle","SP",-0.284943822831387,-0.694523359075037,-0.676522850146957,0.4364728022076,-0.0852489087786505,0,59,"7/29/13",0,0,0,0,0,0
"1350",3673,"Gen-X","Bachelor","Single","Middle","SA",-0.540376669593446,0.334099541712081,1.05139466409913,0.337503699226637,0.89043167309683,0,59,"7/14/13",0,0,0,0,0,0
"1351",1453,"Boomers","PhD","Widow","Middle","SP",-0.168976562661745,-0.643286972322739,2.67034237429197,-0.936768266898036,-0.817505033739388,0,59,"7/6/13",0,0,0,0,0,0
"1352",4518,"Millennials","Bachelor","Together","Middle","CA",4.21288131548664,-1.44828243215252,0.641578533281517,0.412157461353865,0.40118081674843,0,59,"4/20/13",0,0,0,0,0,0
"1353",8969,"Gen-X","Bachelor","Married","Middle","SA",0.643139530885561,1.09431492730276,0.92158426494507,0.882393936943488,-1.35804861660198,0,59,"1/16/13",0,0,0,0,0,0
"1354",387,"Gen-X","HighSchool","Married","Poor","US",-0.375049799587431,-1.13950905433937,-0.415773725069009,-1.35061505804999,0.0333814612086064,0,59,"11/13/12",0,0,0,0,0,0
"1355",1079,"Gen-X","PhD","Married","Middle","IND",-1.46365082508794,0.345033056763352,1.65496455786155,0.0829456755865746,-0.941224305304267,0,59,"10/16/12",0,1,0,0,0,0
"1356",164,"Gen-X","PhD","Married","Poor","SP",-0.786132430086706,-1.06327076072705,0.737889538384218,-1.05876044551675,-0.178362745044524,0,59,"10/13/12",0,0,0,0,0,0
"1357",3434,"Boomers","Bachelor","Single","Middle","SP",0.14139138148851,1.55279903701071,-0.0836686190611829,-0.853678300075959,0.820970673058085,0,60,"5/12/14",0,0,0,0,0,0
"1358",5721,"Boomers","PhD","Married","Middle","CA",0.028543967262724,2.21563500668601,0.540098436635208,-0.593091994188935,-0.390778582133482,0,60,"5/11/14",0,0,1,0,0,0
"1359",8418,"Boomers","Master","Single","Lower-Middle","GER",-0.0550551774657002,-0.62251187535819,-0.900463897408001,0.489907872401974,-0.411755529113853,0,60,"3/30/14",0,0,0,0,0,0
"1360",5300,"Gen-X","Master","Married","Lower-Middle","SP",-0.532216533694806,-0.615491799448702,-0.806306632160442,-0.594954752980687,0.117456731310923,0,60,"12/30/13",0,0,0,0,0,0
"1361",10424,"Gen-X","Bachelor","Single","Middle","SA",2.35939848178019,1.02407304908702,-0.975948154003362,-0.545236254515917,0.651732674905736,0,60,"12/9/13",0,0,0,0,0,0
"1362",11171,"Gen-X","Master","Married","Middle","AUS",-0.316594966812229,0.178849146145904,0.176250846532897,3.06605921191069,-0.275448189754362,0,60,"10/11/13",0,0,0,0,0,0
"1363",1600,"Gen-X","Master","Married","Middle","SA",-0.316594966812229,0.178849146145904,0.176250846532897,3.06605921191069,-0.275448189754362,0,60,"10/11/13",0,0,0,0,0,0
"1364",7851,"Boomers","Bachelor","Widow","Middle","SP",2.54403930970934,0.700111865310198,-0.78031909900199,-0.523148501638184,0.746517680344316,0,60,"9/22/13",0,0,0,0,0,0
"1365",10701,"Gen-X","Bachelor","Married","Middle","US",0.213975624617657,0.696429319466611,1.71759866707256,-0.88043625113467,-0.682542176443625,0,60,"9/11/13",0,0,1,1,0,0
"1366",891,"Boomers","Master","Together","Poor","SP",-0.359404271881309,-0.120574652485596,-1.31002360697125,0.115420422330067,-0.64227124820104,0,60,"9/7/13",0,0,0,0,0,0
"1367",6912,"Gen-X","PhD","Married","Middle","SP",-0.0115039022577545,0.121001555857412,1.36284076858959,0.211346177802537,-1.65056582731801,0,60,"8/20/13",0,0,0,0,0,0
"1368",5967,"Boomers","Bachelor","Together","Lower-Middle","GER",-0.194280774715451,-0.512769870463462,-0.777971966144507,0.89245686532586,-0.388172064933329,0,60,"7/18/13",0,0,0,0,0,0
"1369",2109,"Millennials","Bachelor","Single","Middle","SP",-0.486648508892252,3.06089994997121,0.618119534404293,-0.410986253726501,-0.793683292577291,0,60,"4/23/13",0,0,1,0,0,1
"1370",6292,"Millennials","PhD","Married","Middle","GER",-0.441788995496162,1.11156808161813,1.82545850382915,-1.27270497734422,-1.56351257005839,0,60,"3/30/13",0,0,1,0,0,1
"1371",8537,"Boomers","Bachelor","Widow","Middle","SP",1.25815551560325,2.02111349729752,-0.499486767649136,-0.423464327108586,-0.0963999220191702,0,60,"2/27/13",0,0,0,1,0,1
"1372",9576,"Millennials","PhD","Together","Lower-Middle","SP",-0.35167760768903,-1.15876361078407,0.149428323395506,0.0508866140193555,-0.333380568029407,0,60,"2/11/13",0,0,0,0,0,0
"1373",5935,"Boomers","Master","Single","Middle","IND",-1.13774245677827,0.385578340199011,1.20551722130072,0.18085164716489,0.326978146265042,0,60,"12/24/12",0,0,0,0,0,0
"1374",10264,"Millennials","Bachelor","Divorced","Poor","SA",-0.489287995897233,-0.394865327462856,-1.00439913178133,-0.201799568748385,-0.0870938507271033,0,60,"10/10/12",1,0,0,0,0,1
"1375",234,"Millennials","Bachelor","Divorced","Poor","SP",-0.489287995897233,-0.394865327462856,-1.00439913178133,-0.201799568748385,-0.0870938507271033,0,60,"10/10/12",1,0,0,0,0,1
"1376",3202,"Millennials","PhD","Married","Middle","SA",-1.84169151695914,-0.0860925299663872,2.35373611298383,-1.46563945012663,-0.415453658613788,0,60,"10/1/12",0,1,1,0,0,0
"1377",1103,"Gen-X","Master","Married","Middle","AUS",-1.24231465457463,0.695125171364532,1.54746727822454,-0.25381918289276,2.17540815917579,0,60,"9/29/12",1,0,1,0,0,1
"1378",610,"Boomers","PhD","Together","Middle","AUS",-0.508602274263919,-0.307148455860711,0.82717908388388,2.59706891040874,0.174882548921693,0,60,"8/7/12",0,0,0,0,0,0
"1379",4480,"Gen-X","Master","Married","Middle","SA",-0.697320256136785,-0.387309945227813,0.9203014302519,0.736192776302902,-0.368447008166056,0,61,"3/9/14",0,0,0,0,0,0
"1380",10660,"Boomers","Master","Married","Middle","SP",-0.639598083953923,-0.822482958104311,0.767550100981666,0.708183150750008,0.302410225144236,0,61,"1/12/14",0,1,0,0,0,0
"1381",9353,"Boomers","Bachelor","Single","Middle","IND",0.609663130747357,0.669900346209082,-0.128700546241842,0.0888094798087062,-0.231467448740061,0,61,"1/6/14",0,1,0,0,0,0
"1382",4120,"Gen-X","Master","Single","Lower-Middle","IND",0.351479318760652,-1.21876985693128,-0.176945467076388,-0.198690592221177,1.34376425482022,0,61,"12/17/13",0,0,0,0,0,0
"1383",2836,"Gen-X","PhD","Married","Lower-Middle","GER",-0.4862903941462,-0.826511384269466,-0.817273482109986,-0.629849318248151,-0.348512006937137,0,61,"9/16/13",0,0,0,0,0,0
"1384",9579,"Boomers","PhD","Married","Lower-Middle","CA",-0.286898822764594,-0.180231949189758,-1.08392056037893,1.65548885764708,-0.257482533301491,0,61,"7/7/13",0,0,0,0,0,0
"1385",5841,"Gen-X","Bachelor","Together","Middle","SP",-0.947342814954505,-0.497465981945165,2.07812427199513,0.728536323604191,0.261595896712265,0,61,"6/28/13",0,0,0,0,0,0
"1386",3174,"Boomers","Bachelor","Together","Middle","SP",-0.809574296720242,1.33950765387379,1.50950538554886,-0.306845529135675,-0.318834462303451,0,61,"5/22/13",0,1,1,1,1,1
"1387",5536,"Boomers","Bachelor","Together","Middle","CA",-0.809574296720242,1.33950765387379,1.50950538554886,-0.306845529135675,-0.318834462303451,0,61,"5/22/13",0,1,1,1,1,1
"1388",2061,"Boomers","Bachelor","Married","Middle","SP",-0.577515294308513,-0.510208219738591,-0.50035953816187,-0.653335222567401,-0.44561933530782,0,61,"5/11/13",0,1,0,0,0,0
"1389",8477,"Boomers","Bachelor","Divorced","Poor","SP",-0.0504519968525101,-0.429313992699388,-1.22028166184634,0.870069356083309,-0.853582978584445,0,61,"3/11/13",0,0,0,0,0,0
"1390",640,"Boomers","Bachelor","Married","Middle","SP",0.96674075891202,0.265023115437829,0.405018951243322,0.277813869364605,1.04607551842097,0,61,"3/11/13",0,0,0,0,0,0
"1391",3828,"Boomers","Bachelor","Married","Middle","SP",2.34864661304443,-0.350265483266667,0.598375742755212,0.30446189930743,1.97569921949643,0,61,"2/17/13",0,0,0,0,0,0
"1392",4093,"Gen-X","Master","Together","Middle","CA",-0.476468100662759,0.540929227546,-0.685953188467729,2.39010821331721,1.79737461046671,0,61,"2/11/13",0,0,0,0,0,0
"1393",8624,"Boomers","Bachelor","Married","Middle","SA",1.07388896175165,0.65449394504428,-0.0213749638707239,-0.857260600280462,-0.485412276066969,0,61,"2/6/13",0,0,0,0,0,0
"1394",2802,"Millennials","Master","Married","Middle","AUS",-0.406117551747048,1.84856679220035,-0.398513302118505,-0.763711890413143,0.169710981115231,0,61,"12/15/12",0,0,0,0,0,0
"1395",368,"Gen-X","Bachelor","Married","Lower-Middle","IND",0.817170082465996,-0.329579204856138,-0.446406750576862,0.330805000531249,-0.495235685254121,0,61,"11/29/12",0,0,0,0,0,0
"1396",3599,"Gen-X","Bachelor","Married","Middle","SP",2.55073614401846,-0.301286271586809,0.524072540201142,0.642518463173226,0.300226403857568,0,61,"11/26/12",0,0,0,0,0,0
"1397",3389,"Gen-X","Bachelor","Married","Middle","SP",1.17849388690252,0.643179237549678,1.29882383132902,1.09307258739498,1.55453470636833,0,61,"11/22/12",0,0,0,0,0,0
"1398",10710,"Millennials","Bachelor","Married","Poor","SP",-0.454771284736002,-0.845968093466532,-0.847543812187232,-0.626308082872896,-0.262772399089411,0,61,"8/29/12",0,0,0,0,0,0
"1399",7118,"Boomers","Bachelor","Married","Middle","CA",-0.0592456842469212,-0.197561448086478,1.10368963229921,-0.0856058167529488,2.51893218272677,0,61,"8/1/12",1,0,0,0,0,1
"1400",4937,"Gen-X","Master","Married","Lower-Middle","SP",-0.268636176931497,-0.50728412037217,-1.02285505236036,0.129943429548484,-0.589737394535783,0,62,"6/10/14",0,0,0,0,0,0
"1401",1127,"Gen-X","PhD","Married","Middle","SP",-0.334262750040088,1.96396653799856,1.11312113741609,-0.895302604526708,-0.730716881180357,0,62,"5/29/14",0,0,1,0,0,0
"1402",833,"Boomers","Master","Married","Lower-Middle","SP",-0.314201475686903,-0.565174119010065,-0.558548539441441,0.790495388150192,-0.573581291689143,0,62,"3/30/14",0,0,0,0,0,0
"1403",3565,"Boomers","Master","Married","Lower-Middle","SP",-0.314201475686903,-0.565174119010065,-0.558548539441441,0.790495388150192,-0.573581291689143,0,62,"3/30/14",0,0,0,0,0,0
"1404",6086,"Boomers","Bachelor","Married","Middle","AUS",0.433124014073085,1.40238185460017,0.880183664410818,-0.776941226111931,-0.701111899574211,0,62,"11/23/13",0,0,0,1,0,0
"1405",1763,"Millennials","Bachelor","Together","Middle","CA",2.46102121435791,1.4373486564914,1.69093879960148,-0.377878893606983,-1.37032940544542,0,62,"7/27/13",1,0,1,1,0,1
"1406",4697,"Boomers","Master","Divorced","Lower-Middle","SA",-0.818362184099062,-1.21634060091858,1.0329482554818,-0.744210118948166,0.643776942674626,0,62,"6/13/13",0,0,0,0,0,0
"1407",182,"Boomers","PhD","Together","Lower-Middle","SP",-0.759284296209265,-0.747621660108827,0.672901702825419,0.409924430518327,0.517826860817282,0,62,"5/11/13",0,0,0,0,0,0
"1408",1165,"Boomers","PhD","Single","Middle","SA",0.00158598488150258,0.322999293973257,0.209349532020879,3.11620379760857,0.2231829774145,0,62,"5/2/13",0,0,0,0,0,0
"1409",5386,"Boomers","Bachelor","Together","Middle","SA",-0.557551201867673,2.31705314881106,0.0622558639755478,-1.1338040191012,2.57563410165348,0,62,"3/4/13",0,1,1,1,0,1
"1410",6024,"Boomers","Bachelor","Together","Middle","SP",-0.557551201867673,2.31705314881106,0.0622558639755478,-1.1338040191012,2.57563410165348,0,62,"3/4/13",0,1,1,1,0,1
"1411",2678,"Millennials","Bachelor","Single","Lower-Middle","AUS",0.123185515295298,-1.57822360853879,-0.00656239306751909,0.0538876297619758,0.608593836029347,0,62,"2/13/13",0,0,0,0,0,0
"1412",5790,"Millennials","Bachelor","Married","Lower-Middle","SP",-0.250031827432269,-0.878969312876427,-0.574547220665766,-0.250718150434051,-0.313302349523159,0,62,"1/27/13",0,0,0,0,0,0
"1413",236,"Boomers","Bachelor","Married","Lower-Middle","CA",0.232146365085671,-0.256735253315389,-1.08289180147699,0.958810832125992,0.163224899982398,0,62,"1/19/13",0,0,0,0,0,0
"1414",6001,"Millennials","Bachelor","Married","Middle","SP",-0.152649578649017,0.874830874149186,0.955610263129137,0.171683699348885,-0.502056916055351,0,62,"1/2/13",0,0,0,0,0,0
"1415",6250,"Boomers","PhD","Widow","Middle","SP",-0.638177537482015,-1.38066798215552,2.72794639681252,-0.120241125013896,-0.884991480672189,0,62,"11/19/12",0,0,0,0,0,1
"1416",1168,"Gen-X","PhD","Married","Middle","SP",-0.108428321105819,2.26414423006582,0.0584673538142129,-0.63172560084975,-0.340237252131165,0,62,"10/29/12",0,0,0,0,0,0
"1417",10749,"Millennials","Bachelor","Single","Poor","SP",0.0709513580125105,-1.55572762890443,-0.203833081448911,3.83613021931706,0.734712307774095,0,62,"9/18/12",0,0,0,0,0,0
"1418",2926,"Boomers","Master","Together","Middle","SA",-1.66274806385355,0.707438832173144,2.09246102658181,0.145359532694123,-0.580978311574076,0,62,"8/23/12",0,1,0,0,1,0
"1419",716,"Boomers","PhD","Together","Middle","SP",-0.48756466886539,1.60954153865276,1.0984609987622,0.534983284979118,-1.29377207104431,0,63,"5/22/14",0,0,0,0,0,0
"1420",6544,"Boomers","PhD","Together","Middle","GER",-0.48756466886539,1.60954153865276,1.0984609987622,0.534983284979118,-1.29377207104431,0,63,"5/22/14",0,0,0,0,0,0
"1421",4298,"Gen-X","PhD","Together","Poor","SP",-0.494814581506066,-0.830340748129907,-0.820986806109839,-0.631191165958695,-0.344139896086918,0,63,"3/24/14",0,0,0,0,0,0
"1422",5823,"Gen-X","PhD","Single","Lower-Middle","IND",-0.53171499744111,-0.0997317703842683,-0.836285231549072,-0.250884397063153,-0.628524567073922,0,63,"3/8/14",0,0,0,0,0,0
"1423",8375,"Gen-X","PhD","Married","Middle","AUS",-0.950033322209614,-0.851764518974835,1.37761295514956,-0.0509387498205351,0.184574610894195,0,63,"3/3/14",0,0,0,0,0,0
"1424",5723,"Gen-X","PhD","Together","Lower-Middle","SP",-0.655498981352189,0.658433271887922,-0.945738369424743,-0.544326618984534,-0.896195618142129,0,63,"1/11/14",0,0,0,0,0,0
